,Unnamed: 0,GrLivArea,YearBuilt,SalePrice,LotArea,FullBath,BedroomAbvGr,TotRmsAbvGrd,GarageCars,1stFlrSF,2ndFlrSF,YearsOld,before_'08,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM
1130,1130,0.8859251763827256,1928,135000,-0.4128234464243787,2,4,7,2,0.4277768573551141,0.7010025214630224,1.4694820092024368,0,0,0,1,0,0,0,1,0
1131,1131,-1.0304165782608523,1991,93500,0.09451644355073825,1,3,5,0,-0.4879273028280214,-0.7948908644380686,-0.6792674926975825,1,0,0,0,0,0,0,1,0
1132,1132,1.3217168961576802,1880,117500,-0.047147927377664406,2,5,8,1,0.03976661998937874,1.569216293678204,2.9901355028547583,1,0,0,1,0,0,0,0,1
1133,1133,0.9601429801871938,1995,239500,-0.05970930016934543,2,3,8,2,-0.05335583697839775,1.2164328611686053,-0.7453828619868138,0,0,1,0,0,0,0,1,0
1134,1134,0.16087432383138178,1997,169000,-0.24376830426967155,2,3,7,2,-0.6379579279427724,0.7720173682669028,-0.8776136005652765,1,1,0,0,0,0,0,1,0
1135,1135,-1.0075803309364006,1926,102000,-0.696152188281184,1,2,5,1,-0.45688648383876257,-0.7948908644380686,1.4694820092024368,1,0,0,1,0,0,0,0,1
1136,1136,-0.5013768485777196,1950,119000,-0.09948698067633534,1,3,6,1,-0.33789667771327037,-0.2909145322814989,0.7091552623762761,0,0,0,1,0,0,0,1,0
1137,1137,-0.9428776301837872,1875,94000,-0.6678890994999017,1,2,6,0,-0.9897538764877059,-0.24509850208544706,3.2545969800116836,0,0,0,0,0,0,0,1,0
1138,1138,0.0980746436891394,1977,196000,-0.06127947176830556,2,2,5,2,1.046006502224519,-0.7948908644380686,-0.15034453838373155,0,0,1,0,0,0,0,1,0
1139,1139,-0.6631336004592531,1920,144000,-0.25109577173148545,1,3,6,2,0.011312535915891483,-0.7948908644380686,1.6678281170701308,1,0,0,1,0,0,0,1,0
1140,1140,-1.072283031689014,1951,139000,-0.49202988041636736,1,2,4,2,-0.544835470974996,-0.7948908644380686,0.6760975777316605,0,0,0,1,0,0,0,1,0
1141,1141,0.6708838474108046,1976,197500,0.02333533106454578,2,4,9,2,-0.19303952243006248,0.9919343132079513,-0.11728685373911586,0,0,0,1,0,0,0,1,0
1142,1142,2.4977836333669465,2006,424870,-0.035807799162952375,3,4,11,3,0.7847462757315907,2.3251807919130587,-1.1751327623668177,1,0,1,0,0,0,0,1,0
1143,1143,-0.969519918728981,1959,80000,-0.20416508727367721,1,3,5,0,-0.40515178552333114,-0.7948908644380686,0.41163610057473504,0,0,0,0,0,0,0,1,0
1144,1144,-1.1255676087794013,1941,80000,0.35062887769223466,1,2,5,1,-1.2691212473910354,-0.217608883967816,1.0727897934670487,0,0,0,1,0,0,0,1,0
1145,1145,0.11520182918247823,1928,149000,-0.6856843776214497,1,3,8,1,-0.31202932855555465,0.4283971417965143,1.3703089552685899,1,0,0,1,0,0,0,0,1
1146,1146,-0.4138379005006545,1985,180000,0.1796546369165763,2,3,5,2,0.35017480988196703,-0.7948908644380686,-0.513979069474504,1,0,0,1,0,0,0,1,0
1147,1147,0.09236558185802646,1941,174500,0.31922544571303213,1,3,7,1,-0.7828150832259803,0.8178333984629546,1.039732108822433,0,0,0,1,0,0,0,1,0
1148,1148,-0.7697027546400279,1926,116900,-0.7798946735590575,1,2,5,1,-1.5277947389681923,0.43985114934552727,1.5025396938470525,0,0,0,1,0,0,0,0,1
1149,1149,-0.06368210819239399,1920,143000,-0.20416508727367721,1,3,7,2,-0.8552436608675842,0.6941301169336147,1.7339434863593624,0,0,0,1,0,0,0,0,1
1150,1150,-1.1103434438964335,1950,124000,-0.32977881519048746,1,2,4,1,-0.5965701692904273,-0.7948908644380686,0.6760975777316605,1,0,0,1,0,0,0,1,0
1151,1151,-0.09413043795832969,1959,149900,1.3232629514925363,1,3,6,2,0.7847462757315907,-0.7948908644380686,0.34552073128550365,1,1,0,0,0,0,0,1,0
1152,1152,0.5624116726196587,1956,230000,0.6882157714686622,1,2,6,2,1.6771698216727822,-0.7948908644380686,0.4446937852193507,1,1,0,0,0,0,0,1,0
1153,1153,-1.3310938346994674,1930,120500,-0.7467466064698992,1,2,5,1,-0.8966314195199293,-0.7948908644380686,1.3703089552685899,0,0,0,1,0,0,0,0,1
1154,1154,0.5795388581129977,1965,201800,0.6158134144055007,1,4,8,2,-0.6741722167635744,1.3080649215607087,0.21328999270704094,0,0,0,1,0,0,0,1,0
1155,1155,-0.14931803565908813,1976,218000,0.10428640016649016,2,3,6,2,0.7097309631742151,-0.7948908644380686,-0.18340222302834722,1,0,1,0,0,0,0,1,0
1156,1156,-0.4766375806428969,1965,179900,-0.1431028584252278,2,3,6,2,0.26481255766150524,-0.7948908644380686,0.21328999270704094,0,0,1,0,0,0,0,1,0
1157,1157,-0.3833895707347188,2007,230000,-0.9018446677449607,2,2,6,2,0.39156256853431215,-0.7948908644380686,-1.142075077722202,0,0,1,0,0,0,0,1,0
1158,1158,0.12281391162396216,2007,235128,0.3073619269653334,2,3,7,3,1.0796340561295497,-0.7948908644380686,-1.1751327623668177,0,0,1,0,0,0,0,1,0
1159,1159,0.6861080122937725,1974,185000,-0.18322946595420883,2,4,8,2,-0.56811608521694,1.3424269442077477,-0.08422916909450018,0,0,1,0,0,0,0,1,0
1160,1160,-0.1131606440620395,1978,146000,-1.3765598811639062,2,3,7,2,-0.7957487578048381,0.5818808429532878,-0.15034453838373155,0,0,0,1,0,0,0,1,0
1161,1161,0.236995148246221,1954,224000,0.803885079258725,1,3,7,2,1.2348381510758437,-0.7948908644380686,0.5769245237978134,0,0,0,1,0,0,0,1,0
1162,1162,-1.1826582270905308,1968,129000,-0.2523170163084545,1,3,5,2,-0.6948660960897469,-0.7948908644380686,0.08105925412857821,1,1,0,0,0,0,0,1,0
1163,1163,-0.48995872491549375,1969,108959,0.4762426056090449,0,0,6,2,0.2467054132511043,-0.7948908644380686,0.08105925412857821,0,0,0,1,0,0,0,1,0
1164,1164,-0.15883313871094304,1978,194000,1.0444702609216157,1,2,5,2,0.6967972885953574,-0.7948908644380686,-0.24951759231757858,1,0,0,1,0,0,0,1,0
1165,1165,-0.02562169598497437,2009,233170,-0.10978032782507396,2,3,7,2,0.8778687326993672,-0.7948908644380686,-1.2081904470114333,0,0,1,0,0,0,0,1,0
1166,1166,0.339758261206254,2008,245350,0.053168591444788214,2,3,7,3,1.3745218365275085,-0.7948908644380686,-1.142075077722202,0,0,1,0,0,0,0,1,0
1167,1167,0.2959887871677214,2000,173000,0.11894133509011802,2,3,7,2,-0.5267283265645949,0.8361598105413752,-1.0098443391437393,1,1,0,0,0,0,0,1,0
1168,1168,1.1276087938998403,1935,235000,0.6206983927133767,2,4,7,2,0.18979724510412976,1.2026880521097896,1.2050205320455114,0,0,0,1,0,0,0,1,0
1169,1169,4.018297101053361,1995,625000,4.46447846696777,3,4,10,3,1.7289045199882134,3.3193886471673824,-0.8445559159206608,1,1,0,0,0,0,0,1,0
1170,1170,-0.7563816103674311,1977,171000,-0.0506371975975758,1,3,6,1,-0.1154374749569154,-0.7948908644380686,-0.18340222302834722,0,1,0,0,0,0,0,1,0
1171,1171,-0.4842496630843808,1958,163000,-0.18322946595420883,1,3,6,2,0.254465617998419,-0.7948908644380686,0.4446937852193507,0,0,1,0,0,0,0,1,0
1172,1172,-0.5051828897984616,2006,171900,-1.0735167625646014,2,2,5,2,-1.390697788432299,0.6368600791885499,-1.142075077722202,0,1,0,0,0,1,0,0,0
1173,1173,2.9887629508426596,1946,200500,1.371240417016318,3,3,12,0,1.2244912114127575,1.429477401580246,0.8083283163101233,1,0,0,0,0,0,0,1,0
1174,1174,1.5786246785577627,1932,239000,1.1147790558528303,2,4,9,2,0.01907274066320619,1.8968009095799743,1.238078216690127,1,0,0,1,0,0,0,1,0
1175,1175,2.58151654022327,1992,285000,0.08858468417688888,2,4,9,2,2.4997515248881412,0.9071746573452556,-0.7123251773421981,1,1,0,0,0,0,0,1,0
1176,1176,-1.1274706293897725,1984,119500,-0.5616408213035997,1,3,5,1,-0.6198507835323714,-0.7948908644380686,-0.414806015540657,0,0,0,1,0,0,0,1,0
1177,1177,-0.554661425668107,1926,115000,-1.0852058178013047,1,3,5,1,-0.8914579496883862,0.13517454854178282,1.535597378491668,0,0,0,1,0,0,0,0,1
1178,1178,-0.32820197303396037,1921,154900,-0.43428245827683376,1,3,7,1,-0.886284479856843,0.4031983251886858,1.7008858017147466,0,0,0,1,0,0,0,1,0
1179,1179,-0.7449634867052052,1954,93000,-0.32018332208573114,1,3,5,0,-0.099917065462286,-0.7948908644380686,0.5108091545085821,1,0,0,0,0,0,0,1,0
1180,1180,1.9002351617104585,1990,250000,0.1744207315867092,2,4,8,2,0.35017480988196703,1.9907237714818804,-0.6792674926975825,1,1,0,0,0,0,0,1,0
1181,1181,0.2598313955706728,2008,392500,-0.7996090503015568,2,2,5,2,1.2658789700651025,-0.7948908644380686,-1.2081904470114333,0,1,0,0,0,0,0,0,1
1182,1182,5.633961599258323,1996,745000,0.9513067460499814,3,4,10,3,3.2292107711357234,3.935614253304279,-0.8445559159206608,1,1,0,0,0,0,0,1,0
1183,1183,-0.7335453630429793,1920,120000,0.10986923251834839,1,2,5,2,-0.08439665596765658,-0.7948908644380686,1.6347704324255152,1,0,0,1,0,0,0,1,0
1184,1184,0.10758974674099431,1963,186700,4.355089845573548,1,3,5,3,1.058940176803377,-0.7948908644380686,0.24634767735165664,1,0,1,0,0,0,0,1,0
1185,1185,-0.56037048749922,1924,104900,-0.07541101615894671,1,4,7,1,-0.5525956757223106,-0.1717928537717642,1.5025396938470525,1,0,0,1,0,0,0,1,0
1186,1186,0.3492733642581089,1900,95000,0.07759348298416797,2,3,7,2,-0.38445790619715864,0.7743081697767054,2.395097179251676,0,0,0,1,0,0,0,1,0
1187,1187,0.20654681848028533,1994,262000,0.3996531242819898,2,2,5,3,1.1934503924234987,-0.7948908644380686,-0.8114982312760451,1,0,1,0,0,0,0,1,0
1188,1188,0.27505556045364066,2002,195000,-0.21550521548838925,2,3,7,2,-0.8578303957833557,1.1041835871882784,-0.9767866544991236,0,0,1,0,0,0,0,1,0
1189,1189,0.549090528347062,1999,189000,-0.4658603537670319,2,3,7,2,-0.3482436173763566,0.982771107168741,-0.8445559159206608,0,1,0,0,0,0,0,1,0
1190,1190,0.20274077725954337,1961,168000,3.8892722712153764,1,3,7,4,1.1882769225919554,-0.7948908644380686,0.312463046640888,1,1,0,0,0,0,0,1,0
1191,1191,-0.1417059532176042,1999,174000,-1.3128806996505231,2,2,5,2,-1.0311416351400509,0.7559817576982847,-0.9437289698545078,1,0,0,1,0,1,0,0,0
1192,1192,-0.0827123142961038,1925,125000,-0.09948698067633534,1,3,6,1,-0.8293763117098685,0.648314086737563,1.5025396938470525,1,0,0,1,0,0,0,0,1
1193,1193,-0.554661425668107,1999,165000,-0.9892508867537412,2,2,5,2,0.15875642611487092,-0.7948908644380686,-0.8776136005652765,0,1,0,0,0,0,0,0,1
1194,1194,-0.3110747875406215,1969,158000,-0.1406603692712898,1,4,7,1,-1.2924018616329793,0.7834713758159157,0.14717462341780957,0,1,0,0,0,0,0,1,0
1195,1195,-0.1131606440620395,2005,176000,-0.3735691564503755,2,3,8,2,-1.1242640921078275,0.8728126346982167,-1.1090173930775862,0,1,0,0,0,0,0,1,0
1196,1196,0.6613687443589498,2006,219210,0.6775734972979325,2,4,9,3,-0.7336671198263205,1.4592578212076797,-1.2081904470114333,1,1,0,0,0,0,0,1,0
1197,1197,0.3321461787647701,1916,144000,-0.2303346139230127,1,3,7,1,-0.8992181544357009,1.2095604566391973,1.767001171003978,1,0,0,1,0,0,0,0,1
1198,1198,-0.5774976729925588,2001,178000,-0.18671873617412024,2,3,6,2,0.12771560712561209,-0.7948908644380686,-0.9437289698545078,0,0,1,0,0,0,0,1,0
1199,1199,-0.2539841692294921,1963,148000,0.18576085980142124,1,3,6,2,0.5674605428067788,-0.7948908644380686,0.21328999270704094,1,0,0,1,0,0,0,1,0
1200,1200,-1.2397488454016603,1970,116050,-0.14257946789224107,1,3,5,1,-0.772468143562894,-0.7948908644380686,-0.01811379980526882,1,0,0,1,0,0,0,1,0
1201,1201,0.5015150130877873,1998,197900,0.04008382812012048,2,3,6,2,-0.7672946737313509,1.2966109140116957,-0.8445559159206608,0,0,1,0,0,0,0,1,0
1202,1202,-0.31868686998210544,1925,117000,-0.7275556202603866,1,3,5,1,-0.7207334452474626,0.26804103611033303,1.568655063136284,0,0,0,1,0,0,0,0,1
1203,1203,0.21796494214251122,2000,213000,-0.07331745402699988,2,3,6,2,1.208970801918128,-0.7948908644380686,-0.9106712852098922,0,0,0,1,0,0,0,1,0
1204,1204,-0.8401145172237543,1975,153500,-0.005276684738727663,1,3,6,2,-0.22925381125086447,-0.7948908644380686,-0.18340222302834722,1,0,1,0,0,0,0,1,0
1205,1205,1.2950746076124864,1990,271900,0.7874855092251414,2,3,7,3,2.673062764244836,-0.7948908644380686,-0.5800944387637353,0,0,1,0,0,0,0,1,0
1206,1206,-0.8743688882104319,1966,107000,-0.2216114383732342,1,2,5,1,-0.2758150397347527,-0.7948908644380686,0.1141169387731939,1,0,0,1,0,0,1,0,0
1207,1207,0.3511763848684799,2003,200000,-0.1806125132892753,2,3,7,2,1.390042246022138,-0.7948908644380686,-1.1090173930775862,1,0,1,0,0,0,0,1,0
1208,1208,-0.44238320965621925,1962,140000,-0.41997645037519704,1,3,6,2,0.3113737861453935,-0.7948908644380686,0.312463046640888,0,0,0,1,0,0,0,1,0
1209,1209,0.27505556045364066,2006,290000,0.0020507827230862676,2,3,8,2,1.2865728493912751,-0.7948908644380686,-1.2081904470114333,1,0,1,0,0,0,0,1,0
1210,1210,0.6271143733722722,1992,189000,0.18279498011449655,2,3,8,2,-0.2784017746505243,1.0148423283059773,-0.6131521234083511,0,0,1,0,0,0,0,1,0
1211,1211,0.4501334566077709,1988,164000,0.34260355618643845,2,4,8,2,-0.21373340175623504,0.7445277501492716,-0.48092138482988833,0,0,1,0,0,0,0,1,0
1212,1212,-1.6051288025928887,1941,113000,-0.14484749353518347,1,2,4,1,-1.2691212473910354,-0.7948908644380686,1.039732108822433,0,0,0,1,0,0,0,1,0
1213,1213,-1.057058866806046,1965,145000,0.013216447426802733,0,0,3,1,-0.5241415916488233,-0.7948908644380686,0.14717462341780957,1,0,0,1,0,0,0,1,0
1214,1214,-0.9828410630015778,1962,134500,0.0060634434759843725,1,3,6,1,-0.42325892993373215,-0.7948908644380686,0.24634767735165664,1,0,0,1,0,0,0,1,0
1215,1215,-1.1826582270905308,1966,125000,-0.5366925392312332,1,3,5,1,-0.6948660960897469,-0.7948908644380686,0.14717462341780957,1,0,1,0,0,0,0,1,0
1216,1216,0.7355865481634181,1978,112000,-0.2163775330433671,2,4,8,2,0.40190950819739846,0.5429372172866438,-0.15034453838373155,0,0,0,1,0,0,0,0,1
1217,1217,-0.3833895707347188,2009,229456,-0.26697195123208234,2,3,6,2,0.39156256853431215,-0.7948908644380686,-1.2081904470114333,0,0,1,0,0,1,0,0,0
1218,1218,-1.1484038561038532,1947,80500,-0.6856843776214497,1,2,3,0,-1.2691212473910354,-0.24509850208544706,0.7422129470208918,1,0,0,0,0,0,0,0,1
1219,1219,-0.566079549330333,1971,91500,-1.481237987761248,1,3,7,0,-1.2691212473910354,0.4558867599141454,-0.0511714844498845,1,0,0,0,0,0,0,0,1
1220,1220,-1.1484038561038532,1964,115000,-0.41352130046836094,1,2,5,1,-0.6483048676058587,-0.7948908644380686,0.18023230806242527,1,0,0,1,0,0,0,1,0
1221,1221,-0.5794006936029299,1968,134000,-0.3350127205203545,1,3,5,1,0.12512887220984054,-0.7948908644380686,0.1141169387731939,0,0,0,1,0,0,0,1,0
1222,1222,0.6290173939826431,1949,143000,0.05683232517569518,2,3,7,1,0.013899270831663051,0.7582725592080872,0.7091552623762761,1,0,0,1,0,0,0,1,0
1223,1223,1.1808933709902276,1951,137900,0.08893361119888002,2,4,7,2,2.5178586692985423,-0.7948908644380686,0.6099822084424291,1,0,0,1,0,0,0,1,0
1224,1224,-0.04845794330942614,2004,184000,0.9096099669220402,2,3,8,2,-0.9690599971615332,0.8132517954433494,-1.0759597084329706,0,1,0,0,0,0,0,1,0
1225,1225,-0.7183211981600115,1958,145000,0.0543898360217572,1,3,6,1,-0.06370277664148402,-0.7948908644380686,0.41163610057473504,1,0,1,0,0,0,0,1,0
1226,1226,0.7945801870849185,2007,214000,0.7724816472795224,2,4,9,3,-0.6948660960897469,1.585251904246822,-1.1751327623668177,0,1,0,0,0,0,0,1,0
1227,1227,-1.1484038561038532,1965,147000,-0.22649641668111015,1,2,5,2,-0.6483048676058587,-0.7948908644380686,0.21328999270704094,0,0,0,1,0,0,0,1,0
1228,1228,0.35498242608922187,2008,367294,-0.24446615831365381,1,1,7,3,1.395215715853681,-0.7948908644380686,-1.2081904470114333,0,1,0,0,0,0,0,1,0
1229,1229,-0.016106592933119463,1960,127000,-0.3943303142588483,2,4,7,1,0.890802407278225,-0.7948908644380686,0.37857841593011937,0,0,0,1,0,0,0,1,0
1230,1230,2.1019553464097824,1977,190000,1.521279036472508,2,4,12,2,0.513139109575576,2.089228236403392,-0.21645990767296291,1,0,1,0,0,0,0,1,0
1231,1231,-0.6193641264207205,1962,132500,-0.42608267326004196,1,3,6,2,0.07080743897863757,-0.7948908644380686,0.24634767735165664,1,0,0,1,0,0,0,1,0
1232,1232,-0.554661425668107,1962,101800,-0.057266811015407454,2,2,6,2,0.15875642611487092,-0.7948908644380686,0.2794053619962723,1,0,0,1,0,0,0,1,0
1233,1233,-0.6231701676414624,1959,142000,0.3471396074723233,1,3,6,2,0.06563396914709443,-0.7948908644380686,0.4777514698639664,0,0,1,0,0,0,0,1,0
1234,1234,0.8535738260064188,1911,130000,-0.28703525499657284,1,4,7,0,-0.3585905570394429,1.3584625547763658,1.9984049635162877,0,0,0,0,0,0,1,0,0
1235,1235,0.5110301161396423,1914,138887,0.5167181401600172,1,4,9,1,-0.70003956592129,1.2485040823058415,1.8331165402932093,1,0,0,1,0,0,0,1,0
1236,1236,0.2103528597010273,2003,175500,-1.3158465793374479,2,2,6,2,-1.0311416351400509,1.1797800370117637,-0.9767866544991236,0,0,1,0,0,0,0,1,0
1237,1237,0.8231254962404831,2004,195000,0.38778960553429104,2,4,8,2,-0.8164426371310107,1.7272815978545826,-1.142075077722202,1,1,0,0,0,0,0,1,0
1238,1238,-0.7126121363288985,2005,142500,0.5062503295002829,1,3,6,2,-0.05594257189416932,-0.7948908644380686,-1.1751327623668177,1,0,0,1,0,0,0,1,0
1239,1239,-0.05987606697165203,2006,265900,-0.19770993736684112,2,2,6,2,0.8313075042154789,-0.7948908644380686,-1.1751327623668177,1,0,1,0,0,0,0,1,0
1240,1240,0.4805817863737066,2003,224900,-0.35106336353194695,2,3,8,2,-0.7207334452474626,1.2301776702274207,-1.0429020237883548,0,0,1,0,0,0,0,1,0
1241,1241,0.3302431581543991,2007,248328,-0.05604556643843847,2,3,7,3,1.3615881619486507,-0.7948908644380686,-1.2081904470114333,1,0,1,0,0,0,0,1,0
1242,1242,-0.6517154767970271,1974,170000,0.07933811809412368,2,3,6,2,0.0268329454105209,-0.7948908644380686,-0.01811379980526882,0,0,1,0,0,0,0,1,0
1243,1243,1.0667121343679689,2006,465000,0.6491359450056545,2,2,7,3,2.362654574352248,-0.7948908644380686,-1.2081904470114333,1,1,0,0,0,0,0,1,0
1244,1244,0.002923613170590347,1929,230000,0.2206535620005352,1,3,7,2,-0.958713057498447,0.8659402301688089,1.337251270623974,1,0,0,1,0,0,0,1,0
1245,1245,0.6708838474108046,1984,178000,0.3349271617026334,3,3,7,2,-0.05852930680994089,0.8728126346982167,-0.44786370018527266,1,1,0,0,0,0,0,1,0
1246,1246,0.07143235514394566,2005,186500,-0.3568206593948008,2,3,6,2,-1.0518355144662235,1.0308779388745954,-1.1751327623668177,1,0,1,0,0,1,0,0,0
1247,1247,-0.9162353416385935,1976,169900,0.376449477319579,1,3,6,3,-0.3327232078817272,-0.7948908644380686,-0.08422916909450018,0,0,0,1,0,0,0,1,0
1248,1248,1.032457763381291,1917,129500,-0.09948698067633534,1,3,8,2,-0.0740497163045703,1.3218097306195242,1.8000588556485937,0,0,0,1,0,0,0,0,1
1249,1249,-1.0037742897156587,1950,119000,-0.5181994070657028,1,3,6,1,-0.4517130140072194,-0.7948908644380686,0.6760975777316605,1,0,0,1,0,0,0,1,0
1250,1250,1.1314148351205822,1968,244000,0.1726760964767535,2,3,8,2,2.450603561488481,-0.7948908644380686,0.18023230806242527,0,1,0,0,0,0,0,1,0
1251,1251,-0.21021469519095953,2003,171750,-1.2272191157516983,2,2,6,2,0.626955445869525,-0.7948908644380686,-1.1090173930775862,1,0,1,0,0,0,0,1,0
1252,1252,-1.2207186392979505,1968,130000,-0.05447539483947834,1,3,5,1,-0.7466007944051783,-0.7948908644380686,0.14717462341780957,0,0,1,0,0,0,0,1,0
1253,1253,1.239887009911728,1974,294000,1.2861022236504798,2,3,9,2,0.9140830215201692,0.6964209184434172,-0.11728685373911586,1,0,1,0,0,0,0,1,0
1254,1254,0.26744347801215673,2003,165400,-0.5651300915235111,2,3,7,2,-1.0414885748031373,1.2576672883450517,-1.0429020237883548,0,1,0,0,0,0,0,1,0
1255,1255,-0.2825294783850568,1931,127500,-0.6856843776214497,1,3,6,1,-0.5267283265645949,0.13975615156138801,1.3041935859793583,1,0,0,1,0,0,0,0,1
1256,1256,0.8973433000449514,1994,301500,0.7210149115358293,2,2,7,2,2.132435166848578,-0.7948908644380686,-0.7453828619868138,0,1,0,0,0,0,0,1,0
1257,1257,-1.2397488454016603,1922,99900,-1.066014831591792,1,2,4,0,-0.772468143562894,-0.7948908644380686,1.6678281170701308,0,0,0,0,0,0,0,1,0
1258,1258,-0.665036621069624,2005,190000,-0.10175500631927775,2,2,5,2,0.008725801000119913,-0.7948908644380686,-1.1090173930775862,0,1,0,0,0,0,0,1,0
1259,1259,-0.8781749294311739,1969,151000,-0.07331745402699988,1,3,6,2,-0.28098850956629584,-0.7948908644380686,0.08105925412857821,0,0,0,1,0,0,0,1,0
1260,1260,0.30360086960920535,1999,181000,2.531771692158848,2,3,7,2,-0.70003956592129,0.9988067177373592,-0.8776136005652765,0,1,0,0,0,0,0,1,0
1261,1261,-0.8857870118726578,1956,128900,-0.09948698067633534,1,2,5,1,-0.2913354492293821,-0.7948908644380686,0.5438668391531978,0,0,0,1,0,0,0,1,0
1262,1262,0.5186421985811263,1957,161500,0.1883778124663548,1,5,8,1,-0.15165176377771739,0.7720173682669028,0.5108091545085821,0,0,0,1,0,0,0,1,0
1263,1263,0.5871509405544816,1919,180500,0.5835376648713203,1,3,8,2,-0.26546810007166644,0.95528148905111,1.7008858017147466,1,0,0,1,0,0,0,1,0
1264,1264,-0.33962009669618626,1998,181000,-1.066014831591792,2,2,5,2,0.4510574715970583,-0.7948908644380686,-0.8776136005652765,0,1,0,0,0,0,1,0,0
1265,1265,-0.12077272650352343,1999,183900,-1.122715472665352,2,3,6,2,-1.163065115844401,0.8980114513060452,-0.9767866544991236,1,0,0,1,0,1,0,0,0
1266,1266,0.7108472802285953,1910,122000,-0.008765954958639058,1,4,9,1,-0.513794651985737,1.3241005321293269,1.9984049635162877,1,0,0,1,0,0,0,0,1
1267,1267,0.9563369389664519,2008,378500,0.5310241480616539,2,3,10,3,2.212623949237497,-0.7948908644380686,-1.142075077722202,0,1,0,0,0,0,0,1,0
1268,1268,3.675753391186584,1935,381000,0.6855988188037286,3,4,11,3,2.0832872034489185,2.5932045685599614,1.2050205320455114,0,0,0,1,0,0,0,1,0
1269,1269,0.016244757443187215,1958,144000,0.20477738249993835,1,3,7,1,-0.7466007944051783,0.6941301169336147,0.41163610057473504,1,0,0,1,0,0,0,1,0
1270,1270,0.016244757443187215,1979,260000,2.3421298557066637,0,0,4,2,0.4381237970182004,-0.35505697455597135,-0.18340222302834722,0,1,0,0,0,0,0,1,0
1271,1271,-0.05036096391979712,1968,185750,-0.17694877955836832,2,3,7,2,0.8442411787943368,-0.7948908644380686,0.14717462341780957,0,0,1,0,0,0,0,1,0
1272,1272,-1.1046343820653206,1965,137000,0.5854567634922716,1,3,5,1,-0.5888099645431126,-0.7948908644380686,0.14717462341780957,1,0,0,1,0,0,0,1,0
1273,1273,-0.30155968448876663,1959,177000,0.23408725234719407,1,2,5,1,0.5027921699124897,-0.7948908644380686,0.41163610057473504,0,0,1,0,0,0,0,1,0
1274,1274,-0.5051828897984616,1910,139000,-0.8388633402755601,2,3,8,2,-1.2975753314645226,0.5543912248356567,1.9984049635162877,1,0,0,1,0,0,0,1,0
1275,1275,0.7698409191500957,1948,137000,0.2049518460109339,2,4,10,2,-0.6069171089535136,1.4775842332861004,0.7422129470208918,1,0,0,1,0,0,0,1,0
1276,1276,-0.22924490129466935,1972,162000,0.4825232920048854,1,3,6,2,-1.1061569476974265,0.7170381320316406,0.01494388483934686,0,0,0,1,0,0,0,1,0
1277,1277,0.3968488795173834,1967,197900,1.3435007187680224,1,3,7,2,1.4521238840006556,-0.7948908644380686,0.18023230806242527,0,0,1,0,0,0,0,1,0
1278,1278,0.9810762069012746,2002,237000,-0.1216438465727727,2,3,7,2,-0.08957012579919972,1.2737028989136698,-1.0098443391437393,0,0,1,0,0,0,0,1,0
1279,1279,-0.7373514042637213,1920,68400,-0.4658603537670319,1,2,6,2,-1.2018661395809744,0.19015378477704498,1.767001171003978,0,0,1,0,1,0,0,0,0
1280,1280,0.10949276735136529,2002,227000,-0.06319857038925683,2,3,6,2,1.0615269117191486,-0.7948908644380686,-0.9767866544991236,0,0,1,0,0,0,0,1,0
1281,1281,-0.3358140554754443,1990,180000,-0.37007988623046406,2,2,6,2,0.4562309414286014,-0.7948908644380686,-0.6792674926975825,1,1,0,0,0,0,0,1,0
1282,1282,-0.9048172179763676,1977,150500,-0.23905778947279116,2,3,5,2,-0.3172027983870978,-0.7948908644380686,-0.15034453838373155,0,0,0,1,0,0,0,1,0
1283,1283,0.5871509405544816,1971,139000,-0.1343796828754493,2,4,8,0,-0.6483048676058587,1.2943201125018933,0.08105925412857821,0,0,0,0,0,0,0,1,0
1284,1284,1.7727327808156028,1919,169000,-0.09285736725850369,2,4,10,1,1.3874555111063662,0.9186286648942685,1.8000588556485937,0,0,0,1,0,0,0,1,0
1285,1285,-0.19689355091836266,1939,132500,-0.7275556202603866,1,4,6,1,-0.8733508052779853,0.5498096218160515,1.1058474781116643,0,0,0,1,0,0,0,0,1
1286,1286,-0.35674728218952506,1963,143000,-0.06633891358717708,1,3,6,2,0.4277768573551141,-0.7948908644380686,0.34552073128550365,0,0,0,1,0,0,0,1,0
1287,1287,0.12661995284470412,1964,190000,4.593581465104491,2,4,7,2,1.0848075259610928,-0.7948908644380686,0.18023230806242527,1,0,0,1,0,0,0,1,0
1288,1288,0.27315253984326965,2000,278000,-0.786175359954898,2,2,5,2,1.2839861144755036,-0.7948908644380686,-0.9106712852098922,0,1,0,0,0,0,0,1,0
1289,1289,0.8649919496686448,2006,281000,0.15610206293217438,2,3,8,3,-0.11026400512537227,1.1522904188941328,-1.2081904470114333,1,1,0,0,0,0,0,1,0
1290,1290,-0.6916789096148177,1964,180500,0.6876923809356755,1,3,6,2,-0.027488487820682056,-0.7948908644380686,0.312463046640888,0,0,1,0,0,0,0,1,0
1291,1291,-0.4062258180591706,1972,119500,-1.481237987761248,2,3,6,1,-1.377764113853441,0.7445277501492716,0.01494388483934686,0,0,0,1,0,0,0,0,1
